,1,2,3,4,5,6
30719,18,15,14,15,5,20
30720,15,17,17,10,17,8
30721,15,20,11,9,17,19
30722,17,20,15,14,15,20
30723,14,12,19,16,18,16
30724,12,14,17,8,19,18
30725,17,17,19,19,4,20
30726,19,20,18,16,17,19
30727,20,5,19,15,15,12
30728,16,14,17,11,19,16
30729,17,16,13,20,4,16
30730,15,18,20,17,15,20
30731,14,10,20,17,19,19
30732,19,4,8,10,10,13
30733,19,19,18,17,16,16
30734,19,19,12,5,17,20
30735,17,18,18,19,17,20
30736,18,12,17,19,20,18
30737,20,20,13,20,19,14
30738,16,15,15,13,19,20
30739,18,18,16,12,12,16
30740,13,17,20,11,18,12
30741,19,15,20,20,20,16
30742,19,12,12,20,13,10
30743,14,17,17,15,19,19
30744,18,19,15,12,11,12
30745,11,15,18,19,20,20
30746,19,15,19,18,17,20
30747,14,8,19,13,17,17
30748,19,17,13,16,11,20
30749,19,14,17,19,18,12
30750,18,15,14,16,18,16
30751,17,20,9,15,14,16
30752,20,20,16,17,20,19
30753,12,14,19,16,10,19
30754,15,12,20,15,12,17
30755,18,10,15,20,14,15
30756,5,18,18,12,12,16
30757,16,11,18,17,17,16
30758,16,17,9,9,19,11
30759,19,16,18,11,7,19
30760,15,19,17,17,10,15
30761,20,12,11,10,13,4
30762,18,4,14,13,14,14
30763,11,18,17,20,12,18
30764,20,20,16,12,18,16
30765,17,16,15,16,20,14
30766,19,18,16,15,19,7
30767,20,14,19,11,18,18
30768,20,12,9,17,19,7
30769,16,19,7,17,18,14
30770,12,20,18,18,11,17
30771,15,18,16,13,11,18
30772,9,20,16,13,15,9
30773,20,6,17,17,18,20
30774,17,20,15,15,18,12
30775,14,17,18,18,4,20
30776,14,17,14,20,9,17
30777,19,16,19,14,12,14
30778,15,19,19,17,20,19
30779,16,18,13,17,12,20
30780,15,20,16,18,19,13
30781,8,19,13,17,13,14
30782,18,11,17,19,15,10
30783,9,16,14,15,18,17
30784,15,18,19,20,13,17
30785,17,20,14,15,15,18
30786,19,8,15,18,10,12
30787,16,20,20,16,20,18
30788,14,16,16,17,11,17
30789,13,18,14,8,5,20
30790,18,18,13,12,19,19
30791,11,16,12,13,19,17
30792,19,12,18,7,9,14
30793,17,20,13,20,6,20
30794,19,13,13,16,13,20
30795,10,16,8,18,17,19
30796,20,19,16,18,16,17
30797,18,19,16,19,20,20
30798,17,9,17,16,15,17
30799,7,20,19,13,16,17
30800,19,15,17,6,16,18
30801,3,7,19,14,16,15
30802,14,16,9,11,18,16
30803,17,20,15,10,8,16
30804,14,11,20,8,9,10
30805,20,17,4,20,18,17
30806,19,19,16,17,10,19
30807,8,9,19,15,18,19
30808,15,19,16,19,18,12
30809,17,16,16,20,11,19
30810,6,17,17,14,17,19
30811,18,17,11,13,18,17
30812,18,17,11,13,17,19
30813,7,10,20,19,6,13
30814,19,18,7,17,14,17
30815,13,13,19,17,12,14
30816,15,20,18,18,8,20
30817,18,19,19,12,16,19
30818,14,10,18,20,12,20
30819,19,13,19,16,17,18
30820,18,8,12,15,10,14
30821,19,16,10,17,20,19
30822,10,14,14,17,14,14
30823,18,7,11,18,8,13
30824,9,18,9,14,17,19
30825,15,19,17,19,20,17
30826,10,17,14,14,7,19
30827,17,18,20,18,10,16
30828,11,16,9,19,8,19
30829,20,18,15,12,12,9
30830,18,20,15,16,17,12
30831,20,19,4,13,17,13
30832,10,14,16,15,8,15
30833,17,14,14,20,16,14
30834,20,20,20,17,19,19
30835,20,19,19,19,14,20
30836,17,16,9,15,6,16
30837,18,13,13,12,15,12
30838,18,18,20,19,17,13
30839,18,18,15,12,16,11
30840,3,12,12,15,10,12
30841,8,12,16,19,19,19
30842,7,14,20,17,20,13
30843,17,16,15,20,16,20
30844,17,20,12,18,16,10
30845,18,18,18,11,18,14
30846,20,11,18,16,15,18
30847,7,19,20,19,15,11
30848,15,18,20,10,14,14
30849,13,18,18,19,19,17
30850,9,19,12,16,20,9
30851,7,14,11,15,15,16
30852,15,12,20,15,9,19
30853,19,10,17,5,20,20
30854,12,19,17,18,20,17
30855,19,20,20,14,19,17
30856,16,20,17,20,10,11
30857,20,19,20,20,19,16
30858,19,11,18,20,14,19
30859,19,15,14,18,17,15
30860,16,18,17,19,12,19
30861,16,16,12,13,18,19
30862,12,18,19,14,18,16
30863,14,19,20,20,11,7
30864,14,14,20,14,13,15
30865,14,18,15,14,15,16
30866,19,14,14,19,19,11
30867,19,10,16,20,6,7
30868,19,16,16,19,19,20
30869,16,19,18,14,13,17
30870,19,18,16,18,10,11
30871,17,20,17,13,16,9
30872,17,10,20,14,17,20
30873,20,17,18,9,18,15
30874,15,20,18,17,17,15
30875,4,20,18,20,17,18
30876,15,11,8,20,17,18
30877,15,19,15,15,20,13
30878,18,15,16,17,17,20
30879,19,11,16,16,20,19
30880,20,18,12,16,8,7
30881,18,17,16,14,8,17
30882,8,20,18,13,10,13
30883,19,19,14,19,16,14
30884,20,20,18,14,16,17
30885,15,18,18,16,11,19
30886,13,19,10,15,15,12
30887,19,12,17,18,11,15
30888,20,18,19,13,16,16
30889,18,19,20,20,12,12
30890,15,19,17,18,15,19
30891,12,14,8,16,20,20
30892,19,19,18,13,15,16
30893,16,16,20,11,11,20
30894,17,20,19,13,17,18
30895,20,12,17,19,15,19
30896,19,18,12,14,11,17
30897,14,16,16,20,20,20
30898,20,15,20,17,20,14
30899,19,20,18,10,17,17
30900,18,11,20,14,18,12
30901,20,7,19,19,13,15
30902,10,19,17,9,19,20
30903,10,20,18,16,18,14
30904,9,18,15,12,13,10
30905,19,18,13,6,19,15
30906,20,17,19,14,8,12
30907,20,18,20,19,19,15
30908,17,20,19,19,20,14
30909,19,14,19,17,20,15
30910,14,19,20,16,17,12
30911,18,16,11,11,15,20
30912,12,14,16,7,19,17
30913,15,14,16,18,19,19
30914,16,12,11,14,19,13
30915,19,17,20,18,8,16
30916,15,6,19,19,15,8
30917,14,19,20,14,16,19
30918,12,17,18,14,20,17
30919,10,11,15,18,17,15
30920,15,17,20,17,17,16
30921,12,16,12,16,20,17
30922,14,8,17,19,19,12
30923,19,9,17,15,13,5
30924,18,15,17,19,15,20
30925,20,19,18,19,19,17
30926,15,18,17,14,19,9
30927,15,18,19,19,13,18
30928,17,20,13,16,18,16
30929,19,14,20,12,15,19
30930,14,16,17,17,18,19
30931,15,17,10,10,12,11
30932,12,17,18,20,5,19
30933,10,10,16,13,15,16
30934,17,12,20,19,7,7
30935,15,10,13,20,20,20
30936,8,17,8,20,17,20
30937,12,20,17,19,10,20
30938,18,16,19,16,16,19
30939,15,16,19,14,7,17
30940,16,20,19,14,15,18
30941,19,18,20,8,10,11
30942,12,20,18,13,19,15
30943,15,19,5,19,8,10
30944,20,18,16,16,15,20
30945,12,12,17,17,18,13
30946,11,20,16,19,15,6
30947,16,19,11,15,19,17
30948,13,12,20,20,11,9
30949,5,17,16,14,16,16
30950,19,20,12,9,14,20
30951,13,14,20,20,13,14
30952,8,15,15,10,19,18
30953,13,18,9,20,9,16
30954,17,15,18,18,17,20
30955,9,18,14,11,15,20
30956,20,14,19,18,17,18
30957,20,13,18,16,19,18
30958,13,10,16,12,14,20
30959,17,14,19,8,18,15
30960,16,9,20,13,19,20
30961,20,14,14,4,18,17
30962,16,7,18,13,17,13
30963,16,11,12,10,13,19
30964,11,18,17,9,12,20
30965,17,19,12,14,20,13
30966,10,20,19,10,16,13
30967,17,18,13,19,12,19
30968,10,15,20,17,14,17
30969,19,8,15,19,19,16
30970,6,13,15,13,20,17
30971,15,14,13,20,17,18
30972,17,12,19,17,18,18
30973,13,19,20,14,18,16
30974,18,15,18,17,20,20
30975,17,12,12,15,15,20
30976,18,5,3,17,12,20
30977,17,19,19,20,19,18
30978,19,18,16,16,16,15
30979,11,15,13,16,13,15
30980,19,20,10,17,16,19
30981,14,13,9,20,12,13
30982,19,20,17,19,18,20
30983,15,19,10,14,15,13
30984,20,11,17,18,16,16
30985,17,19,20,18,16,16
30986,19,12,19,10,10,18
30987,17,19,8,19,20,19
30988,20,13,20,15,6,19
30989,16,18,20,20,14,14
30990,15,19,12,13,20,14
30991,17,16,13,16,19,20
30992,19,16,17,8,6,20
30993,16,19,18,20,17,13
30994,19,10,16,6,20,15
30995,15,16,18,20,12,17
30996,9,10,13,5,10,18
30997,19,9,14,13,20,14
30998,19,18,18,16,18,15
30999,20,19,17,17,17,12
31000,4,16,20,14,19,19
31001,13,19,16,9,18,17
31002,16,10,11,19,16,15
31003,20,15,12,18,14,18
31004,13,17,16,17,18,16
31005,14,11,20,17,16,12
31006,12,19,17,12,20,19
31007,16,18,18,17,17,15
31008,6,13,6,18,18,20
31009,5,19,14,19,12,16
31010,19,14,17,7,20,19
31011,16,20,16,12,17,10
31012,17,6,8,15,14,17
31013,8,11,17,19,12,5
31014,20,15,15,8,10,8
31015,17,15,6,20,18,16
31016,17,18,16,15,20,17
31017,16,14,20,17,15,10
31018,11,11,16,16,14,12
31019,18,14,18,16,19,18
31020,17,19,20,7,17,11
31021,17,10,11,19,16,7
31022,15,19,12,13,18,20
31023,15,18,13,12,17,16
31024,12,17,13,15,19,20
31025,14,13,18,12,16,20
31026,17,15,13,13,11,20
31027,17,16,18,13,10,19
31028,14,18,19,15,20,19
31029,19,10,12,19,20,11
31030,20,13,17,18,19,18
31031,7,14,20,11,14,19
31032,16,19,20,17,16,19
31033,11,20,16,16,16,3
31034,5,15,18,17,16,15
31035,5,13,20,15,17,12
31036,13,8,20,15,16,7
31037,5,20,12,10,17,19
31038,13,15,16,16,12,17
31039,20,13,16,16,20,13
31040,20,17,15,16,10,18
31041,12,17,18,20,18,15
31042,19,9,16,17,16,19
31043,19,6,16,14,18,20
31044,19,13,18,18,18,8
31045,19,13,14,18,14,11
31046,18,16,20,17,19,14
31047,17,20,9,16,17,16
31048,19,12,17,17,9,13
31049,13,11,11,17,12,17
31050,13,16,9,16,16,15
31051,15,20,11,7,18,19
31052,16,20,13,15,17,18
31053,9,12,19,16,18,12
31054,16,20,12,16,14,19
31055,12,12,11,20,18,20
31056,9,16,19,13,14,13
31057,13,16,13,15,18,19
31058,10,15,16,16,13,17
31059,13,9,12,18,20,18
31060,14,6,19,18,11,20
31061,14,12,18,15,16,17
31062,6,15,20,19,20,13
31063,18,14,20,15,11,16
31064,16,14,19,19,16,17
31065,17,20,18,13,8,17
31066,20,17,12,15,14,13
31067,19,6,20,10,20,14
31068,11,17,15,15,18,13
31069,16,20,14,14,11,20
31070,13,14,20,11,20,16
31071,19,19,19,17,18,18
31072,17,17,18,14,17,15
31073,15,16,14,16,20,17
31074,10,18,6,17,18,17
31075,10,4,19,18,20,16
31076,20,15,17,14,16,11
31077,14,13,10,19,9,19
31078,20,15,17,12,17,19
31079,15,15,17,15,20,17
31080,14,18,17,20,13,20
31081,17,17,8,13,16,18
31082,9,19,20,14,19,16
31083,15,18,10,9,17,12
31084,17,4,17,10,10,18
31085,18,8,20,17,8,9
31086,19,19,18,18,14,19
31087,8,18,12,17,12,20
31088,14,15,15,10,19,19
31089,11,18,15,18,16,12
31090,16,13,11,13,18,20
31091,19,20,20,17,12,19
31092,10,12,15,11,17,20
31093,17,12,18,17,18,15
31094,16,14,14,13,17,17
31095,19,20,19,18,14,18
31096,8,11,19,15,15,16
31097,20,13,19,19,18,6
31098,17,17,16,8,19,17
31099,18,20,12,12,19,16
31100,14,12,12,12,9,19
31101,19,15,11,20,17,15
31102,18,7,18,18,14,17
31103,19,20,17,17,14,18
31104,18,16,15,13,15,20
31105,11,9,16,19,18,18
31106,12,17,11,12,15,12
31107,20,12,14,6,18,12
31108,19,12,20,12,9,15
31109,20,13,16,8,16,17
31110,15,18,18,10,19,17
31111,12,16,12,20,15,16
31112,19,19,20,16,18,13
31113,17,17,18,12,15,16
31114,18,19,15,19,14,10
31115,19,10,10,20,13,14
31116,8,11,12,18,16,12
31117,20,17,13,20,18,16
31118,20,17,15,19,9,15
31119,15,17,16,20,10,15
31120,18,14,19,10,19,16
31121,11,17,18,18,17,19
31122,14,16,6,16,20,17
31123,10,17,13,11,15,20
31124,20,20,17,15,14,15
31125,19,14,17,19,9,11
31126,18,15,14,9,19,18
31127,5,14,5,15,14,15
31128,17,17,18,15,14,15
31129,18,17,20,14,18,14
31130,16,17,16,13,15,12
31131,14,12,18,18,19,8
31132,18,17,20,19,13,16
31133,17,13,13,11,19,8
31134,19,17,11,7,20,19
31135,11,17,19,16,17,13
31136,18,18,18,18,17,19
31137,20,10,10,14,13,20
31138,16,17,16,4,14,20
31139,11,19,7,17,16,16
31140,8,7,16,19,20,13
31141,20,15,16,19,17,11
31142,16,12,20,11,18,11
31143,12,18,11,18,20,20
31144,10,11,15,19,20,18
31145,17,18,7,12,5,16
31146,18,12,11,18,15,19
31147,12,16,17,12,20,16
31148,15,18,20,5,18,8
31149,18,18,12,16,10,19
31150,14,16,18,19,8,16
31151,19,19,20,18,15,15
31152,13,14,13,18,19,20
31153,18,3,7,13,20,15
31154,19,4,17,16,12,14
31155,18,17,12,15,14,18
31156,18,6,10,17,3,18
31157,20,18,20,11,14,6
31158,9,20,10,16,16,9
31159,19,15,16,20,19,16
31160,19,17,20,8,20,10
31161,18,6,15,19,19,16
31162,18,16,18,12,12,18
31163,20,9,16,17,20,15
31164,11,19,19,18,17,18
31165,16,18,14,17,12,20
31166,18,20,20,5,17,20
31167,16,17,10,6,16,12
31168,9,11,10,20,19,16
31169,19,20,17,20,19,17
31170,13,16,19,10,11,19
31171,19,15,18,16,19,15
31172,17,13,17,12,16,17
31173,20,18,10,9,15,16
31174,19,20,20,20,19,20
31175,20,13,16,14,11,19
31176,3,5,14,12,20,17
31177,10,18,19,13,17,19
31178,18,20,20,16,16,14
31179,19,20,18,19,12,11
31180,10,9,12,17,16,6
31181,20,10,13,9,18,17
31182,18,15,16,18,10,14
31183,17,17,17,13,20,19
31184,10,14,16,11,13,17
31185,13,17,8,9,15,14
31186,16,19,18,8,11,18
31187,18,14,15,19,14,18
31188,12,7,20,18,19,17
31189,18,9,17,20,20,10
31190,15,19,10,10,20,7
31191,20,15,20,15,16,19
31192,20,19,12,19,5,12
31193,16,11,17,19,16,20
31194,18,20,19,15,15,17
31195,16,13,19,19,16,20
31196,10,19,20,19,10,20
31197,16,20,10,15,12,13
31198,13,16,15,16,16,20
31199,19,10,5,13,11,19
31200,20,14,15,15,14,10
31201,19,19,14,15,20,12
31202,14,13,15,18,18,19
31203,20,19,19,20,15,12
31204,10,16,17,17,2,15
31205,19,20,17,11,13,20
31206,12,15,15,7,19,11
31207,19,18,13,13,14,18
31208,12,19,17,8,10,19
31209,20,20,11,19,17,14
31210,17,10,19,12,17,18
31211,17,20,18,8,20,12
31212,14,19,12,16,12,12
31213,17,15,17,12,13,9
31214,20,17,13,11,19,8
31215,19,12,19,13,12,20
31216,8,18,17,14,14,15
31217,16,18,17,11,8,18
31218,9,16,11,17,15,10
31219,19,9,11,11,18,13
31220,8,16,17,18,17,12
31221,18,19,17,15,17,19
31222,8,19,13,20,14,16
31223,11,16,15,10,4,18
31224,16,15,16,18,16,19
31225,18,18,19,12,12,19
31226,20,10,14,7,16,14
31227,14,19,20,19,15,20
31228,18,15,19,12,18,20
31229,20,19,14,16,11,18
31230,10,20,11,20,7,11
31231,17,15,18,20,15,16
31232,18,16,19,18,15,19
31233,18,20,18,15,16,9
31234,19,10,19,19,19,13
31235,16,17,16,19,16,11
31236,19,20,11,15,16,15
31237,16,16,18,20,16,15
31238,14,17,17,19,11,12
31239,15,14,17,17,8,18
31240,17,15,16,16,10,20
31241,19,19,11,15,20,18
31242,18,16,14,16,19,20
31243,19,11,16,15,12,10
31244,17,15,14,19,17,17
31245,16,20,12,17,5,17
31246,12,13,19,20,17,19
31247,19,15,16,17,19,20
31248,14,20,19,19,19,16
31249,14,20,17,18,18,19
31250,18,16,20,18,7,7
31251,20,16,19,18,13,17
31252,16,17,18,17,14,16
31253,10,20,15,8,6,11
31254,16,11,15,19,20,20
31255,7,20,13,17,17,8
31256,13,15,19,16,9,18
31257,20,15,16,7,7,17
31258,20,19,17,13,15,20
31259,15,20,14,13,19,16
31260,14,13,19,20,1,13
31261,14,16,16,18,18,13
31262,15,17,14,17,9,14
31263,20,17,2,18,20,12
31264,18,6,16,19,8,12
31265,15,17,20,16,15,20
31266,17,19,12,8,15,13
31267,19,19,18,12,11,10
31268,19,6,16,9,20,15
31269,19,6,15,12,14,18
31270,17,12,20,20,12,18
31271,18,15,8,17,18,16
31272,20,17,15,9,12,12
31273,15,19,13,18,18,14
31274,18,16,19,20,20,9
31275,20,20,7,14,13,16
31276,20,12,5,13,10,18
31277,15,19,13,15,16,16
31278,20,10,16,11,17,8
31279,12,19,15,15,17,19
31280,15,20,4,14,11,16
31281,20,8,12,10,13,18
31282,16,20,19,16,11,7
31283,16,14,18,15,17,11
31284,17,18,12,17,20,16
31285,17,20,16,15,15,17
31286,6,17,17,12,20,16
31287,18,16,17,19,19,7
31288,19,20,13,13,18,7
31289,16,16,19,17,17,5
31290,11,11,20,20,8,20
31291,7,15,17,17,20,17
31292,19,20,16,20,19,14
31293,20,12,13,18,13,17
31294,20,16,2,10,20,14
31295,17,20,19,18,19,20
31296,15,11,16,7,12,15
31297,20,20,19,20,11,7
31298,9,19,19,14,15,15
31299,16,14,15,13,10,19
31300,17,18,18,16,18,16
31301,20,18,20,12,18,17
31302,19,19,20,13,20,18
31303,17,19,8,10,19,19
31304,17,20,12,19,18,16
31305,17,17,18,16,19,19
31306,8,17,19,16,16,10
31307,20,20,20,17,14,20
31308,19,18,10,17,17,7
31309,14,18,18,20,16,18
31310,15,14,16,12,18,16
31311,17,19,13,10,15,19
31312,5,14,11,20,16,11
31313,19,15,7,20,18,20
31314,11,17,15,17,17,16
31315,20,8,12,20,3,12
31316,18,18,15,18,5,18
31317,18,19,19,16,20,12
31318,15,7,14,17,20,18
31319,8,17,16,9,13,10
31320,14,20,15,14,12,14
31321,18,13,17,16,10,12
31322,19,9,18,19,18,9
31323,11,19,6,11,16,11
31324,14,16,14,20,20,18
31325,17,19,19,13,15,15
31326,15,18,19,14,17,18
31327,19,14,10,10,17,9
31328,19,15,19,19,13,13
31329,19,11,10,19,10,20
31330,14,20,13,20,19,20
31331,16,11,12,6,19,18
31332,19,15,16,14,13,15
31333,15,15,17,10,16,18
31334,6,9,19,12,16,19
31335,17,12,8,20,19,20
31336,16,20,19,16,11,19
31337,18,18,15,8,6,7
31338,18,16,17,13,14,14
31339,11,17,19,15,15,18
31340,14,17,20,16,9,10
31341,19,19,18,4,14,13
31342,20,10,18,4,18,20
31343,19,18,13,20,16,8
31344,17,11,17,19,6,18
31345,19,20,16,17,13,20
31346,11,16,19,20,16,20
31347,19,18,11,12,20,19
31348,20,19,20,10,16,14
31349,15,17,20,16,18,12
31350,20,15,11,20,12,20
31351,18,18,16,8,17,11
31352,20,20,19,19,18,17
31353,8,19,16,17,17,19
31354,16,16,14,13,17,19
31355,15,15,19,20,19,14
31356,10,20,17,17,18,16
31357,20,16,20,20,16,12
31358,15,15,20,16,17,12
31359,16,20,18,15,11,19
31360,12,19,15,20,20,10
31361,7,16,16,17,13,5
31362,18,13,15,8,20,20
31363,8,20,17,13,12,18
31364,13,12,19,19,8,17
31365,18,20,16,14,20,4
31366,20,14,6,14,19,14
31367,16,17,16,19,12,19
31368,12,16,9,20,15,9
31369,20,18,12,20,19,7
31370,11,17,19,18,16,15
31371,15,14,12,17,13,12
31372,8,17,19,11,19,14
31373,13,19,17,19,19,17
31374,10,16,15,13,17,10
31375,15,18,16,11,20,20
31376,18,9,17,18,17,13
31377,10,20,18,20,13,20
31378,19,14,18,14,15,12
31379,14,18,19,19,18,20
31380,15,16,15,17,19,12
31381,8,18,18,13,19,10
31382,19,16,6,15,19,16
31383,19,16,8,20,19,18
31384,19,16,19,18,12,20
31385,19,18,15,17,6,7
31386,14,13,15,19,14,18
31387,9,19,19,15,11,17
31388,12,19,17,18,19,20
31389,19,18,20,18,15,20
31390,16,18,18,4,14,17
31391,16,19,19,11,15,17
31392,19,13,15,18,18,18
31393,20,20,16,7,19,14
31394,19,16,20,18,17,8
31395,14,20,14,20,11,16
31396,20,13,15,18,18,17
31397,19,10,5,16,15,15
31398,9,16,20,20,10,18
31399,14,19,20,14,18,15
31400,15,18,17,11,19,17
31401,20,14,9,15,16,19
31402,14,19,14,11,20,18
31403,17,8,18,19,7,15
31404,17,17,8,17,15,17
31405,16,15,4,13,14,17
31406,16,18,17,13,17,18
31407,20,9,18,11,11,17
31408,16,19,11,13,15,20
31409,13,12,13,15,14,17
31410,13,11,19,16,20,20
31411,17,9,13,19,16,19
31412,16,18,10,18,20,20
31413,20,18,19,11,19,16
31414,12,18,9,19,16,12
31415,20,14,14,18,20,14
31416,6,14,16,15,20,13
31417,20,16,2,20,20,20
31418,17,20,19,19,19,20
31419,15,9,19,20,18,20
31420,18,18,7,19,14,16
31421,17,15,13,16,15,13
31422,10,18,20,18,20,15
31423,14,13,10,19,20,16
31424,5,15,7,16,18,20
31425,6,20,15,18,19,7
31426,20,15,20,13,13,18
31427,8,20,17,8,17,20
31428,15,18,16,19,13,19
31429,16,8,17,11,20,13
31430,16,18,20,13,15,20
31431,17,14,20,19,9,13
31432,19,20,14,18,18,18
31433,18,20,13,4,18,15
31434,19,14,16,17,18,19
31435,18,14,17,19,17,20
31436,17,18,16,16,15,20
31437,17,18,13,12,16,20
31438,18,20,18,20,14,8
31439,10,7,13,18,9,15
31440,17,18,10,20,3,16
31441,10,19,15,16,20,18
31442,16,19,20,18,16,20
31443,17,14,20,10,19,19
31444,11,16,19,20,10,16
31445,19,18,11,20,15,19
31446,19,15,12,18,16,15
31447,17,18,16,12,6,19
31448,16,12,14,20,19,6
31449,17,17,10,12,11,16
31450,19,17,11,12,9,9
31451,20,20,20,19,16,7
31452,15,12,14,18,20,13
31453,19,18,12,17,19,18
31454,17,17,17,17,20,16
31455,7,13,8,20,16,17
31456,9,14,17,20,16,19
31457,17,12,4,19,16,17
31458,18,17,19,19,15,16
31459,12,20,18,19,6,3
31460,7,20,18,12,14,16
31461,20,20,11,17,18,18
31462,20,8,13,15,18,20
31463,4,13,14,20,7,12
31464,15,16,19,17,20,19
31465,19,19,15,13,17,12
31466,20,17,17,14,20,17
31467,17,16,16,20,20,9
31468,17,18,15,14,20,18
31469,2,17,19,16,19,11
31470,18,6,17,8,18,16
31471,10,14,17,17,19,14
31472,19,16,11,9,9,20
31473,12,19,16,13,18,17
31474,17,18,20,20,12,9
31475,20,12,12,20,17,14
31476,17,15,11,15,8,16
31477,19,14,20,20,8,11
31478,19,20,10,20,19,11
31479,17,14,5,17,16,20
31480,13,9,19,16,18,17
31481,16,12,4,12,13,18
31482,15,14,7,12,12,17
31483,18,19,13,20,17,16
31484,13,6,19,20,17,14
31485,18,10,13,20,19,20
31486,16,18,17,20,12,17
31487,11,20,18,19,16,9
31488,18,20,12,20,13,17
31489,8,10,12,18,18,19
31490,16,19,17,13,14,17
31491,19,20,19,12,15,20
31492,16,14,13,19,18,12
31493,19,15,18,16,8,18
31494,18,17,20,14,17,15
31495,5,13,18,20,4,16
31496,15,16,16,19,20,13
31497,18,5,16,5,12,11
31498,8,12,19,17,11,18
31499,20,15,14,18,12,9
31500,11,20,8,7,13,16
31501,15,17,10,19,20,16
31502,10,16,16,15,9,12
31503,19,7,18,11,20,16
31504,20,14,17,20,19,17
31505,13,18,17,12,17,7
31506,20,17,13,11,16,14
31507,15,11,14,19,16,13
31508,18,15,19,14,11,13
31509,15,20,20,19,18,18
31510,18,15,19,10,20,15
31511,12,15,11,19,17,18
31512,19,20,5,20,17,20
31513,3,14,13,18,15,8
31514,18,16,11,13,15,7
31515,15,18,15,17,14,19
31516,16,14,20,16,20,20
31517,15,9,8,19,16,11
31518,15,16,19,14,17,20
31519,14,13,10,14,17,15
31520,19,18,17,19,20,16
31521,17,13,19,16,14,12
31522,20,17,15,20,9,10
31523,10,19,10,10,13,19
31524,5,18,6,16,18,10
31525,19,19,17,9,11,8
31526,13,20,12,14,19,18
31527,15,7,11,15,19,17
31528,14,15,19,18,16,17
31529,12,12,17,20,6,15
31530,19,20,14,16,16,15
31531,14,19,17,19,10,16
31532,20,18,20,19,16,3
31533,20,19,17,17,12,19
31534,15,19,18,19,15,8
31535,9,20,20,15,7,20
31536,15,13,18,20,14,19
31537,18,20,16,14,8,18
31538,20,16,20,15,20,20
31539,17,19,17,19,10,16
31540,5,15,12,15,19,13
31541,19,12,10,15,16,7
31542,16,11,6,18,16,11
31543,12,17,5,13,19,17
31544,18,20,14,20,14,19
31545,18,20,6,15,16,5
31546,16,17,20,13,4,7
31547,20,19,17,17,7,20
31548,14,17,19,7,19,19
31549,10,7,14,14,16,20
31550,14,19,15,16,10,20
31551,16,16,18,13,14,16
31552,20,18,5,20,18,13
31553,7,12,20,18,19,18
31554,20,8,13,20,18,20
31555,14,16,9,19,20,4
31556,15,20,17,17,16,7
31557,19,12,20,17,12,19
31558,9,14,13,18,13,13
31559,13,8,20,19,16,20
31560,20,19,16,10,20,10
31561,14,19,20,15,20,13
31562,10,12,19,12,12,16
31563,4,17,16,17,17,15
31564,18,4,16,8,16,20
31565,18,14,10,20,18,20
31566,13,17,12,9,12,20
31567,18,11,20,20,16,13
31568,17,10,9,16,19,16
31569,20,15,19,18,18,14
31570,18,17,11,19,20,9
31571,12,11,18,20,6,17
31572,10,17,9,17,19,11
31573,10,16,17,19,20,8
31574,10,15,19,13,20,18
31575,18,16,14,19,20,16
31576,12,7,19,18,19,14
31577,17,13,17,14,16,12
31578,10,18,17,17,15,18
31579,19,19,9,15,20,20
31580,16,20,17,15,12,14
31581,20,20,11,15,7,18
31582,12,19,10,6,9,8
31583,4,12,19,20,12,18
31584,20,20,19,17,20,16
31585,18,10,14,14,8,13
31586,14,13,15,17,15,14
31587,17,17,17,6,14,18
31588,14,18,16,17,4,15
31589,17,14,20,19,13,14
31590,20,19,15,20,20,19
31591,16,19,15,20,11,12
31592,14,15,7,19,19,8
31593,20,17,20,13,19,20
31594,17,16,8,20,17,19
31595,17,9,9,15,10,15
31596,19,17,17,16,17,19
31597,7,20,16,20,20,11
31598,9,20,8,15,14,9
31599,18,18,12,16,11,14
31600,8,19,19,17,20,20
31601,6,14,17,19,11,15
31602,13,20,10,15,19,12
31603,19,19,20,13,19,18
31604,18,16,11,18,18,10
31605,19,6,9,20,17,9
31606,13,20,20,17,16,20
31607,12,18,8,20,17,12
31608,7,9,12,18,16,18
31609,15,16,14,16,18,14
31610,16,20,18,20,10,7
31611,7,6,12,18,18,8
31612,19,13,13,17,17,19
31613,17,20,9,9,12,19
31614,20,18,20,20,12,15
31615,15,17,16,6,12,4
31616,15,14,18,14,18,17
31617,12,16,19,20,20,20
31618,15,16,20,15,13,20
31619,13,3,14,19,18,20
31620,12,7,17,19,12,3
31621,20,18,20,20,18,15
31622,11,18,12,17,11,19
31623,12,8,12,9,9,17
31624,17,12,9,16,19,13
31625,13,14,12,14,17,15
31626,10,20,14,10,16,17
31627,15,20,16,19,17,20
31628,20,17,18,17,18,18
31629,10,20,13,17,10,17
31630,17,12,14,19,18,6
31631,12,16,13,15,18,20
31632,17,19,8,17,19,12
31633,19,12,18,19,17,14
31634,14,12,20,5,16,17
31635,20,19,14,14,20,16
31636,12,13,18,13,17,18
31637,9,20,17,13,20,20
31638,19,18,20,11,20,17
31639,17,19,18,17,16,18
31640,12,17,19,12,17,18
31641,14,19,17,19,6,20
31642,14,13,14,10,17,8
31643,20,18,15,17,18,16
31644,13,15,17,15,19,19
31645,18,17,9,20,20,20
31646,8,16,20,13,19,20
31647,17,19,18,14,19,12
31648,19,17,17,17,19,16
31649,19,19,7,17,18,13
31650,20,20,12,11,18,19
