,1,2,3,4,5,6
25643,11,11,11,8,12,8
25644,10,9,17,5,11,11
25645,13,12,8,9,12,14
25646,13,11,9,13,15,12
25647,14,17,14,12,12,11
25648,11,12,10,12,14,13
25649,10,14,9,13,17,14
25650,15,15,9,13,15,13
25651,17,11,5,14,10,14
25652,11,9,11,12,14,11
25653,11,12,11,8,12,16
25654,15,14,9,10,10,12
25655,8,11,12,11,12,11
25656,12,12,5,11,14,10
25657,10,11,16,10,12,13
25658,12,13,8,13,16,16
25659,12,16,8,14,10,15
25660,10,9,14,13,11,15
25661,15,10,13,13,8,13
25662,14,12,13,14,8,10
25663,13,14,16,11,13,8
25664,6,11,13,16,15,13
25665,14,17,15,16,13,12
25666,11,11,13,15,15,17
25667,13,10,15,13,13,17
25668,11,13,13,11,10,13
25669,12,14,12,9,15,15
25670,15,9,14,17,16,14
25671,10,16,14,14,12,7
25672,18,10,13,10,10,10
25673,11,12,12,13,12,12
25674,14,9,14,9,15,14
25675,13,10,6,15,9,9
25676,15,13,16,13,13,4
25677,6,17,13,12,12,13
25678,18,16,7,9,7,7
25679,14,14,9,8,6,13
25680,12,15,10,8,10,8
25681,14,8,9,13,16,10
25682,15,14,12,9,15,14
25683,17,3,11,4,10,14
25684,9,9,12,16,10,11
25685,12,13,16,12,11,15
25686,17,14,6,12,12,15
25687,11,16,13,10,10,12
25688,16,7,12,14,13,8
25689,11,12,10,12,17,13
25690,9,13,11,13,11,13
25691,10,13,14,13,15,15
25692,10,11,7,13,13,14
25693,9,12,15,13,10,13
25694,14,11,12,12,13,14
25695,12,12,16,17,16,16
25696,13,15,10,9,15,10
25697,13,14,12,10,10,14
25698,14,12,15,11,14,14
25699,12,13,15,13,13,11
25700,13,12,15,15,13,11
25701,10,16,12,12,6,17
25702,12,11,12,9,9,13
25703,16,9,12,11,17,16
25704,13,13,12,15,11,15
25705,8,9,10,12,6,10
25706,9,4,13,15,8,6
25707,8,13,9,13,10,12
25708,17,12,10,16,14,11
25709,14,10,13,12,11,14
25710,9,15,17,11,15,9
25711,8,12,13,7,12,15
25712,10,12,15,14,12,13
25713,10,14,11,9,14,10
25714,14,13,14,14,16,9
25715,15,13,12,10,17,7
25716,14,6,12,18,14,17
25717,16,11,13,13,15,16
25718,16,11,10,10,12,10
25719,15,10,11,13,12,10
25720,14,14,13,13,13,10
25721,10,16,12,8,14,13
25722,9,9,12,15,16,12
25723,14,13,10,13,12,14
25724,10,15,11,12,14,9
25725,16,15,12,12,13,13
25726,14,13,11,10,16,10
25727,9,8,14,9,5,16
25728,12,11,13,11,13,10
25729,15,14,12,16,10,11
25730,16,11,8,6,13,12
25731,14,11,13,10,12,10
25732,12,15,11,10,15,4
25733,14,13,13,16,14,11
25734,13,13,13,14,13,15
25735,12,13,13,12,12,14
25736,13,12,12,11,18,10
25737,10,9,13,11,13,15
25738,11,9,18,16,10,10
25739,11,10,12,17,9,5
25740,11,12,14,14,17,12
25741,11,12,15,9,15,16
25742,12,10,17,10,11,17
25743,9,12,14,11,13,12
25744,16,14,13,12,9,17
25745,10,7,8,15,11,18
25746,11,14,18,13,15,16
25747,10,6,11,6,17,9
25748,15,11,13,8,12,15
25749,8,14,14,13,7,17
25750,14,11,16,10,14,11
25751,11,10,15,14,12,8
25752,12,13,18,14,15,10
25753,11,9,11,14,14,15
25754,6,11,13,10,9,14
25755,10,13,8,17,15,15
25756,15,15,12,12,16,8
25757,9,15,14,16,16,14
25758,16,13,15,14,11,10
25759,15,12,14,15,10,8
25760,13,13,16,16,14,4
25761,18,14,12,12,7,12
25762,14,10,15,13,9,15
25763,12,11,15,17,10,14
25764,14,16,13,15,15,7
25765,12,14,9,17,14,13
25766,12,13,16,13,15,8
25767,14,10,10,12,11,12
25768,9,15,7,15,7,12
25769,10,11,14,12,9,11
25770,12,7,15,8,9,13
25771,13,14,17,11,15,14
25772,13,9,16,12,18,12
25773,12,14,14,16,11,14
25774,11,11,14,12,16,17
25775,14,10,15,16,9,13
25776,10,14,10,12,5,12
25777,16,9,12,12,14,14
25778,11,11,14,10,15,14
25779,8,13,16,14,11,15
25780,9,13,12,10,11,10
25781,11,11,14,14,11,10
25782,15,16,17,13,11,15
25783,14,9,11,15,12,13
25784,10,10,14,11,13,10
25785,6,8,10,11,13,8
25786,16,10,12,8,8,8
25787,13,5,15,15,14,11
25788,10,9,13,15,10,14
25789,10,15,12,12,15,15
25790,16,9,13,10,6,15
25791,11,11,10,10,15,9
25792,12,16,13,14,16,16
25793,15,10,10,9,10,10
25794,18,12,15,10,11,16
25795,16,12,12,16,10,10
25796,11,11,10,11,15,14
25797,9,14,12,13,13,12
25798,11,18,11,11,14,9
25799,11,15,11,11,12,15
25800,13,13,13,15,10,15
25801,10,9,16,10,14,10
25802,11,10,10,12,14,14
25803,11,14,12,15,11,16
25804,12,16,12,16,13,13
25805,10,16,15,16,10,12
25806,15,13,9,12,15,13
25807,12,17,9,14,11,16
25808,16,13,15,13,14,14
25809,13,15,12,13,17,15
25810,15,16,14,14,11,15
25811,16,10,12,12,8,12
25812,15,13,14,9,17,13
25813,14,13,11,9,14,15
25814,13,13,13,15,14,13
25815,15,12,15,10,14,14
25816,13,13,11,17,11,12
25817,13,12,14,10,11,14
25818,10,14,15,17,16,11
25819,17,16,13,14,13,14
25820,11,14,14,11,8,13
25821,15,18,17,9,15,15
25822,13,7,9,16,12,14
25823,14,6,11,12,14,13
25824,16,14,17,11,14,11
25825,8,14,9,11,12,13
25826,11,10,16,13,16,7
25827,12,8,16,9,14,14
25828,9,14,12,13,12,10
25829,17,16,12,17,14,11
25830,12,15,8,12,17,11
25831,13,16,10,18,14,10
25832,13,13,16,15,14,11
25833,7,12,8,13,13,15
25834,8,10,7,10,12,11
25835,12,9,16,9,13,6
25836,14,8,11,17,9,15
25837,7,15,7,12,10,14
25838,16,13,14,9,9,11
25839,18,12,7,11,16,12
25840,10,16,14,10,10,9
25841,13,10,15,13,13,11
25842,11,15,14,12,11,10
25843,17,6,15,14,15,8
25844,18,13,9,14,14,14
25845,13,13,14,11,16,14
25846,13,12,17,11,15,14
25847,16,13,15,13,12,15
25848,15,12,11,13,15,13
25849,10,11,14,12,14,13
25850,13,8,8,5,10,5
25851,13,14,15,14,12,12
25852,9,14,15,13,15,16
25853,13,14,12,13,14,13
25854,8,13,15,10,13,13
25855,17,12,6,12,14,11
25856,12,9,15,11,9,15
25857,8,14,14,11,16,12
25858,10,11,14,17,12,3
25859,14,13,8,11,15,14
25860,12,15,8,13,10,13
25861,14,12,12,10,15,14
25862,15,13,15,15,8,9
25863,9,14,15,14,12,13
25864,9,12,11,10,13,8
25865,18,13,12,10,11,10
25866,9,18,14,15,9,12
25867,13,8,16,8,14,12
25868,17,11,11,11,7,14
25869,11,13,13,13,13,12
25870,10,11,11,7,11,10
25871,12,14,9,8,8,14
25872,14,9,11,15,14,16
25873,11,15,14,8,8,15
25874,9,13,16,13,12,5
25875,12,12,11,12,6,10
25876,15,12,13,13,7,14
25877,13,8,10,11,12,15
25878,14,8,10,6,12,17
25879,11,13,14,13,7,8
25880,11,6,17,11,15,14
25881,12,15,11,9,18,13
25882,14,6,8,14,8,13
25883,12,15,16,11,8,13
25884,10,8,11,14,14,16
25885,10,15,11,6,10,10
25886,14,13,12,6,7,15
25887,9,14,14,12,15,5
25888,16,9,12,11,13,10
25889,14,15,11,13,11,11
25890,10,9,11,12,9,12
25891,17,14,18,11,8,15
25892,10,10,12,15,9,9
25893,8,10,18,11,7,12
25894,11,9,16,13,11,13
25895,12,9,12,14,11,10
25896,14,10,14,11,12,11
25897,11,16,11,14,13,16
25898,12,15,7,8,15,18
25899,14,12,14,16,12,7
25900,10,13,13,13,13,11
25901,12,15,13,12,14,10
25902,11,16,10,17,16,15
25903,10,16,9,11,13,14
25904,18,5,12,13,15,12
25905,10,15,12,12,11,14
25906,12,14,12,12,14,13
25907,12,11,10,11,5,10
25908,14,11,13,14,13,7
25909,17,10,17,17,16,16
25910,12,11,12,12,10,13
25911,15,10,11,9,11,6
25912,11,11,9,13,11,16
25913,13,12,11,12,14,13
25914,9,9,9,12,15,11
25915,13,14,16,17,13,15
25916,10,11,15,14,13,15
25917,12,16,14,11,9,17
25918,14,6,10,14,17,12
25919,9,8,15,16,9,7
25920,11,16,13,14,13,10
25921,6,12,16,7,18,14
25922,12,14,8,10,16,13
25923,12,13,11,13,11,11
25924,16,11,12,10,9,12
25925,12,12,11,8,13,12
25926,12,12,11,14,10,10
25927,14,12,16,10,7,7
25928,12,7,15,12,14,13
25929,10,13,15,9,16,8
25930,18,13,15,13,18,10
25931,9,10,17,17,9,17
25932,9,6,13,14,12,10
25933,7,11,9,14,12,12
25934,11,13,16,8,12,10
25935,10,9,12,12,11,14
25936,16,13,14,15,15,14
25937,13,8,12,7,15,16
25938,13,10,10,15,10,12
25939,8,9,8,10,16,15
25940,14,9,11,15,10,14
25941,13,15,13,9,11,11
25942,14,13,13,11,13,13
25943,15,8,7,12,15,12
25944,16,16,15,11,7,17
25945,16,18,13,8,17,6
25946,17,9,14,11,16,10
25947,13,14,9,16,15,10
25948,13,13,14,10,14,11
25949,13,11,12,14,14,13
25950,15,7,10,9,13,12
25951,10,12,14,7,9,10
25952,11,8,12,14,13,13
25953,8,9,12,10,13,13
25954,10,16,14,11,11,12
25955,9,14,18,15,13,16
25956,16,11,17,11,17,10
25957,13,13,15,9,9,9
25958,12,16,17,14,8,16
25959,15,11,13,14,13,14
25960,11,11,6,9,11,9
25961,10,10,11,14,9,7
25962,6,6,15,11,8,10
25963,13,14,11,14,10,11
25964,11,14,13,16,11,14
25965,11,10,14,10,16,10
25966,8,11,14,13,5,7
25967,16,16,16,12,16,12
25968,14,15,12,12,11,15
25969,15,14,11,11,9,12
25970,9,9,12,17,14,16
25971,7,6,17,10,11,13
25972,16,13,13,12,11,14
25973,13,7,9,9,10,16
25974,15,12,11,17,12,12
25975,8,10,5,15,9,13
25976,13,15,13,15,9,16
25977,7,7,17,11,14,9
25978,11,17,11,17,13,12
25979,13,9,15,15,18,15
25980,11,16,8,14,14,12
25981,17,12,10,10,11,10
25982,12,16,10,14,11,10
25983,13,14,11,14,10,10
25984,11,17,16,14,12,13
25985,12,12,13,10,15,9
25986,14,12,15,11,9,11
25987,8,11,15,12,8,13
25988,10,11,14,15,13,7
25989,12,14,11,10,13,11
25990,12,17,10,16,8,15
25991,18,10,13,13,11,15
25992,7,15,14,13,11,15
25993,13,8,15,14,9,14
25994,14,13,14,17,16,13
25995,11,8,9,15,9,13
25996,14,16,12,14,12,17
25997,9,17,9,14,11,10
25998,14,14,12,10,12,15
25999,14,11,14,10,9,17
26000,17,11,8,10,14,13
26001,12,14,13,12,14,9
26002,10,12,12,7,16,11
26003,15,12,14,16,13,10
26004,5,8,12,14,9,14
26005,11,13,13,12,11,13
26006,11,9,9,6,12,10
26007,17,18,18,13,10,12
26008,8,12,12,15,10,11
26009,13,15,9,12,11,12
26010,17,15,11,12,14,12
26011,13,12,13,7,12,11
26012,9,14,13,5,12,14
26013,13,10,11,11,16,11
26014,12,13,15,10,16,13
26015,13,9,10,13,18,8
26016,13,13,12,12,10,12
26017,17,9,17,11,11,12
26018,10,17,14,10,10,11
26019,16,12,11,16,13,15
26020,9,15,16,16,14,11
26021,15,12,7,12,9,10
26022,11,12,18,16,10,11
26023,14,15,13,15,14,8
26024,17,10,10,11,10,7
26025,15,12,17,10,16,15
26026,11,8,14,17,7,13
26027,13,12,15,15,16,8
26028,9,12,17,11,10,12
26029,7,10,12,12,9,10
26030,15,14,6,8,14,10
26031,18,14,10,13,15,10
26032,16,7,13,11,12,13
26033,11,14,10,15,14,15
26034,7,15,14,11,9,9
26035,18,17,7,17,14,12
26036,17,13,13,14,14,16
26037,13,14,15,11,15,7
26038,10,10,10,12,17,11
26039,13,12,14,15,11,11
26040,13,14,7,11,14,14
26041,15,13,11,13,9,10
26042,13,16,5,13,15,10
26043,8,13,10,17,12,8
26044,17,14,9,13,13,14
26045,8,11,10,11,13,15
26046,9,15,11,11,11,10
26047,11,11,15,16,13,12
26048,12,6,13,15,14,15
26049,13,13,10,6,14,10
26050,13,14,16,16,12,11
26051,8,9,11,7,17,13
26052,12,10,14,10,16,16
26053,10,6,11,8,12,7
26054,17,12,12,5,12,11
26055,13,14,15,5,9,12
26056,15,12,9,15,13,17
26057,9,14,11,15,10,16
26058,11,10,8,9,13,16
26059,13,9,14,14,14,15
26060,17,5,18,17,12,4
26061,11,11,5,15,10,11
26062,14,12,15,7,16,12
26063,11,12,16,11,17,12
26064,18,9,14,11,12,14
26065,14,12,12,11,14,13
26066,15,11,8,15,15,11
26067,12,14,13,14,15,12
26068,14,16,10,9,12,13
26069,15,12,16,10,9,11
26070,12,14,11,15,10,18
26071,17,10,16,10,9,10
26072,8,13,14,13,15,7
26073,16,13,7,11,9,12
26074,14,12,11,16,13,14
26075,18,9,15,10,11,13
26076,10,14,12,11,18,13
26077,14,14,17,13,11,9
26078,14,15,12,14,11,15
26079,16,13,13,15,15,14
26080,14,15,10,11,15,14
26081,15,7,15,16,12,10
26082,10,11,12,10,12,11
26083,14,16,11,7,12,7
26084,12,7,13,10,10,12
26085,9,12,8,11,11,16
26086,15,16,10,14,8,15
26087,14,11,13,9,13,10
26088,12,10,11,16,17,15
26089,15,14,9,17,13,17
26090,14,13,12,16,9,16
26091,14,18,15,14,12,12
26092,14,10,10,11,17,13
26093,5,13,10,12,15,11
26094,10,14,17,11,10,10
26095,11,12,9,12,9,10
26096,12,11,11,11,13,14
26097,17,15,17,16,13,11
26098,15,12,13,6,13,10
26099,14,16,15,11,12,8
26100,10,13,7,9,7,14
26101,14,12,12,14,12,14
26102,13,15,15,13,12,5
26103,16,14,8,17,15,14
26104,11,10,15,11,10,11
26105,15,16,11,11,11,11
26106,10,12,14,11,4,13
26107,12,15,7,14,9,13
26108,6,9,13,13,11,15
26109,9,13,8,16,12,9
26110,15,13,8,10,12,15
26111,11,14,12,12,12,16
26112,12,16,10,14,11,11
26113,11,12,14,17,11,14
26114,13,7,14,17,16,12
26115,13,14,15,9,11,16
26116,15,11,14,9,11,14
26117,10,10,10,11,9,9
26118,15,11,4,11,15,11
26119,13,15,8,17,18,10
26120,4,16,5,10,16,11
26121,11,10,11,13,9,8
26122,15,15,15,8,10,15
26123,10,8,13,12,11,10
26124,12,12,10,9,14,15
26125,14,9,7,13,10,15
26126,9,13,8,11,8,17
26127,11,14,7,11,12,15
26128,8,8,11,11,11,14
26129,13,13,14,13,14,17
26130,11,12,18,12,9,14
26131,12,13,18,13,12,13
26132,16,8,14,9,15,11
26133,11,14,16,16,10,8
26134,15,14,14,10,13,10
26135,13,16,7,11,15,11
26136,6,17,9,11,4,12
26137,16,14,15,14,14,13
26138,16,10,11,7,10,15
26139,12,9,16,9,8,11
26140,14,11,11,13,7,13
26141,13,11,12,6,17,12
26142,17,16,8,10,10,16
26143,10,13,15,10,14,13
26144,16,10,15,13,13,7
26145,12,17,11,13,12,16
26146,13,14,14,16,12,18
26147,10,16,14,16,11,10
26148,12,14,14,10,16,16
26149,10,15,12,11,9,11
26150,17,11,11,10,13,15
26151,15,12,10,13,18,13
26152,11,15,15,16,16,11
26153,14,16,8,12,9,11
26154,15,15,14,15,12,7
26155,15,8,10,15,14,8
26156,16,9,13,12,11,10
26157,17,11,13,17,9,13
26158,8,9,13,13,15,17
26159,8,11,12,15,14,9
26160,8,13,16,14,14,7
26161,17,17,8,12,15,14
26162,15,10,15,16,13,13
26163,11,15,11,14,12,16
26164,8,11,11,5,14,10
26165,13,12,11,9,15,10
26166,12,13,17,11,14,9
26167,18,13,7,8,14,7
26168,17,16,13,13,12,16
26169,6,13,16,16,7,11
26170,9,14,9,14,15,13
26171,12,10,15,17,13,6
26172,14,12,14,13,11,12
26173,9,5,8,11,12,17
26174,9,12,14,14,9,6
26175,15,11,17,7,16,15
26176,3,17,10,8,12,13
26177,13,15,12,10,13,11
26178,9,6,11,8,12,11
26179,12,6,13,12,12,14
26180,15,10,12,13,15,9
26181,15,14,11,15,14,16
26182,14,14,13,8,12,16
26183,15,10,15,12,18,10
26184,9,9,14,16,12,18
26185,12,14,14,8,14,13
26186,13,14,5,11,14,17
26187,11,12,13,8,17,10
26188,13,14,11,15,10,12
26189,15,10,16,18,15,13
26190,12,15,11,7,14,14
26191,12,15,9,12,11,10
26192,17,11,9,14,16,11
26193,16,7,15,10,15,15
26194,8,14,6,14,11,12
26195,15,13,17,13,7,16
26196,14,16,13,16,8,14
26197,12,10,12,14,10,12
26198,18,13,14,12,16,15
26199,11,17,14,13,11,14
26200,11,9,14,11,14,9
26201,5,18,12,10,11,10
26202,11,14,13,11,13,11
26203,12,10,14,15,14,9
26204,6,14,9,15,10,12
26205,17,11,8,12,18,14
26206,5,9,13,8,10,8
26207,10,14,13,15,12,17
26208,14,10,9,15,15,12
26209,15,12,15,11,10,12
26210,11,8,15,13,17,18
26211,16,11,16,18,17,15
26212,12,12,14,8,12,10
26213,14,16,15,9,14,13
26214,15,8,12,11,11,18
26215,12,13,8,13,8,9
26216,10,18,13,14,15,17
26217,13,12,15,7,17,13
26218,7,11,10,5,13,16
26219,16,15,14,16,12,12
26220,12,11,14,10,15,13
26221,18,17,8,12,10,15
26222,14,15,16,6,8,6
26223,10,13,13,7,12,13
26224,14,14,14,17,9,12
26225,10,13,12,7,13,12
26226,13,13,13,11,12,8
26227,10,11,17,14,11,14
26228,12,11,6,9,13,13
26229,9,5,17,9,5,9
26230,17,9,6,15,14,11
26231,14,11,14,8,17,16
26232,12,11,14,11,15,8
26233,16,12,11,10,13,16
26234,9,11,13,10,11,10
26235,12,14,11,12,14,5
26236,13,14,15,15,12,13
26237,17,7,12,17,16,13
26238,9,7,14,12,12,10
26239,10,13,9,10,15,14
26240,11,11,8,5,15,4
26241,6,13,12,15,10,14
26242,14,6,17,12,14,13
26243,10,10,14,10,15,14
26244,14,16,11,12,14,12
26245,8,10,10,15,13,14
26246,18,11,14,12,13,15
26247,15,14,12,15,10,15
26248,14,14,15,14,16,13
26249,15,9,13,11,6,11
26250,12,10,15,8,10,8
26251,16,7,10,11,10,10
26252,17,14,14,10,14,16
26253,8,11,13,15,12,5
26254,11,18,13,13,13,12
26255,14,15,15,14,14,15
26256,7,10,16,14,11,12
26257,10,11,7,14,12,9
26258,15,13,16,18,8,14
26259,9,16,15,13,13,14
26260,12,9,11,11,14,14
26261,11,8,18,9,14,8
26262,13,10,14,14,15,15
26263,16,16,13,14,13,9
26264,12,15,10,13,10,15
26265,15,15,17,12,10,12
26266,17,16,15,9,11,12
26267,14,6,10,13,13,10
26268,11,15,14,15,14,12
26269,7,14,13,13,6,17
26270,14,17,12,17,6,11
26271,7,16,11,10,14,14
26272,14,6,15,17,12,13
26273,11,14,16,12,17,17
26274,14,9,4,13,14,16
26275,11,16,15,16,15,16
26276,9,17,12,13,12,12
26277,8,8,8,12,14,17
26278,17,9,12,13,10,10
26279,10,12,16,12,17,12
26280,12,11,11,12,7,7
26281,15,14,15,12,14,13
26282,10,13,17,15,12,13
26283,9,14,17,11,11,10
26284,14,14,11,13,9,13
26285,9,9,12,9,12,11
26286,12,10,14,10,13,11
26287,14,16,10,13,16,8
26288,12,14,8,7,15,13
26289,13,11,14,10,11,16
26290,13,14,12,12,13,12
26291,6,15,14,11,13,15
26292,11,10,12,13,13,12
26293,11,14,15,12,11,14
26294,13,4,13,11,14,13
26295,12,11,15,13,15,10
26296,10,12,9,16,10,12
26297,10,10,12,14,11,9
26298,12,17,13,11,12,12
26299,16,14,15,13,13,5
26300,13,13,15,9,18,13
26301,11,13,6,11,15,15
26302,10,15,12,5,13,10
26303,11,11,13,11,11,8
26304,9,14,9,13,14,8
26305,15,9,16,13,8,10
26306,13,11,11,12,9,10
26307,13,14,14,8,8,5
26308,10,9,12,16,14,9
26309,11,7,10,15,8,13
26310,10,11,13,10,12,12
26311,16,8,15,9,16,16
26312,11,13,12,14,10,11
26313,9,12,9,17,11,7
26314,14,15,14,15,15,12
26315,12,9,14,14,13,14
26316,16,13,11,18,10,13
26317,13,11,12,13,15,14
26318,15,15,12,12,15,16
26319,18,9,17,13,16,13
26320,12,15,12,16,11,10
26321,9,7,13,12,13,9
26322,15,13,14,15,11,14
26323,11,9,8,16,10,15
26324,15,10,13,10,16,15
26325,15,14,11,11,15,12
26326,11,10,11,13,12,15
26327,13,14,11,14,14,14
26328,11,12,7,12,12,16
26329,15,10,10,12,9,14
26330,12,10,12,14,12,12
26331,10,14,15,12,15,10
26332,14,15,13,13,9,17
26333,11,8,13,10,13,13
26334,11,7,12,14,9,16
26335,7,11,14,13,9,13
26336,13,17,8,10,11,16
26337,14,7,16,9,14,7
26338,11,13,11,13,14,3
26339,10,13,16,9,14,13
26340,14,12,14,9,8,6
26341,10,7,12,17,8,9
26342,14,14,11,16,12,11
26343,9,11,9,16,13,12
26344,14,8,15,13,11,16
26345,10,12,8,11,9,7
26346,11,11,8,13,11,17
26347,14,13,13,15,11,13
26348,6,13,9,9,11,15
26349,17,18,13,9,13,12
26350,14,15,14,9,18,15
26351,9,18,11,14,12,11
26352,14,11,9,15,12,17
26353,12,13,16,11,17,9
26354,15,14,11,10,12,15
26355,17,15,13,12,7,11
26356,11,13,12,11,14,9
26357,13,17,14,13,15,7
26358,10,10,10,12,15,7
26359,7,13,11,14,16,15
26360,11,11,8,13,9,13
26361,9,11,12,12,17,15
26362,11,12,15,14,14,17
26363,15,12,14,13,12,11
26364,16,12,8,13,9,13
26365,13,11,13,14,14,10
26366,3,14,16,11,6,14
26367,12,8,12,16,9,13
26368,16,12,14,11,12,12
26369,12,11,11,15,13,10
26370,13,11,15,9,10,13
26371,14,14,12,10,15,16
26372,10,9,10,16,15,17
26373,13,17,16,8,12,10
26374,11,11,13,16,15,8
26375,10,15,12,13,7,16
26376,9,8,9,12,6,15
26377,10,13,14,16,10,16
26378,4,14,14,10,12,12
26379,16,16,15,14,16,17
26380,9,10,9,10,14,13
26381,12,12,8,7,13,13
26382,10,8,10,11,17,15
26383,13,13,11,11,15,13
26384,10,11,13,13,5,15
26385,8,15,8,10,12,6
26386,14,14,12,12,16,12
26387,13,11,15,15,13,12
26388,10,12,13,16,13,16
26389,13,9,11,14,8,18
26390,8,18,17,9,10,11
26391,11,10,9,10,9,13
26392,10,12,18,13,13,9
26393,13,5,13,9,13,12
26394,13,12,12,14,14,11
26395,15,17,12,6,10,12
26396,17,13,12,10,13,18
26397,13,10,13,17,12,12
26398,10,9,17,14,12,11
26399,11,14,10,12,8,8
26400,11,12,12,7,11,12
26401,10,11,11,10,14,12
26402,13,11,9,9,10,9
26403,9,12,12,14,17,9
26404,14,8,14,13,18,4
26405,9,12,12,9,6,16
26406,11,13,12,14,8,14
26407,13,11,16,13,16,18
26408,17,10,12,15,18,11
26409,16,13,10,14,14,10
26410,12,15,15,11,8,12
26411,8,12,10,13,12,10
26412,8,12,10,13,13,9
26413,10,14,11,13,15,16
26414,9,10,8,16,15,13
26415,13,15,14,8,15,17
26416,10,12,13,15,12,12
26417,8,12,11,12,13,8
26418,8,18,14,11,3,17
26419,11,12,3,13,12,12
26420,10,14,13,10,14,14
26421,13,16,10,11,12,15
26422,6,11,11,6,14,15
26423,12,14,15,12,15,8
26424,16,11,9,11,15,10
26425,17,9,13,14,13,10
26426,9,8,9,11,12,16
26427,15,11,8,16,12,10
26428,11,9,8,14,9,12
26429,16,12,16,9,17,17
26430,13,13,13,14,12,13
26431,14,17,11,11,11,11
26432,15,10,8,11,11,9
26433,16,9,15,11,16,16
26434,12,9,17,16,16,9
26435,9,10,8,13,12,13
26436,14,12,11,10,15,13
26437,6,13,10,14,13,12
26438,11,13,11,16,13,15
26439,13,14,15,16,13,10
26440,14,11,12,13,14,7
26441,12,17,11,6,10,12
26442,15,14,13,12,13,12
26443,12,11,11,11,12,9
26444,13,13,15,13,16,14
26445,12,11,12,4,14,13
26446,13,14,13,12,11,11
26447,12,8,15,15,13,15
26448,17,10,9,15,13,15
26449,13,17,10,10,16,18
26450,12,7,14,15,17,15
26451,15,13,7,15,9,12
26452,15,10,15,10,10,15
26453,13,15,17,9,12,8
26454,6,11,12,11,15,14
26455,12,9,11,14,12,15
26456,14,18,15,8,10,8
26457,15,8,11,9,9,17
26458,10,14,13,10,12,10
26459,16,17,13,10,14,10
26460,13,13,12,13,7,15
26461,11,13,15,9,8,11
26462,14,16,11,17,9,14
26463,12,12,16,13,12,14
26464,12,9,12,14,8,10
26465,11,12,17,14,14,15
26466,15,16,8,8,15,13
26467,14,13,17,16,12,15
26468,15,16,11,16,9,9
26469,15,13,8,13,11,8
26470,17,11,12,8,13,9
26471,14,15,13,10,11,13
26472,7,9,16,9,17,4
26473,14,16,14,13,7,10
26474,13,14,13,12,5,17
26475,9,8,14,16,14,6
26476,14,15,10,9,17,16
26477,15,18,6,14,10,16
26478,13,15,17,13,7,18
26479,11,15,13,9,9,9
26480,14,11,10,12,11,9
26481,12,16,13,9,11,17
26482,10,16,14,10,16,16
26483,11,12,16,15,11,12
26484,15,9,9,10,12,12
26485,14,13,12,14,13,9
26486,8,17,10,13,14,13
26487,14,11,10,8,12,16
26488,18,9,11,13,11,11
26489,17,17,11,6,11,15
26490,5,6,10,5,17,11
26491,11,13,13,17,9,17
26492,14,14,10,7,13,12
26493,17,11,7,14,10,13
26494,16,9,12,15,14,13
26495,13,10,15,11,13,11
26496,9,10,9,16,10,10
26497,12,14,8,12,12,9
26498,13,12,12,15,16,13
26499,12,7,13,11,10,16
26500,12,15,13,13,10,11
26501,11,12,12,15,14,13
26502,14,11,6,11,9,8
26503,12,15,15,10,15,15
26504,15,10,6,14,16,7
26505,10,5,12,12,8,16
26506,13,14,11,12,12,14
26507,6,11,13,9,14,11
26508,7,12,9,15,12,9
26509,15,17,14,14,9,17
26510,10,10,14,14,15,11
26511,7,10,15,14,16,10
26512,13,11,6,11,16,13
26513,14,13,8,14,14,14
26514,10,15,11,8,13,13
26515,10,13,10,9,15,14
26516,14,15,15,16,14,10
26517,15,11,12,11,8,15
26518,8,12,15,9,11,10
26519,8,11,13,12,7,15
26520,9,13,9,18,13,12
26521,6,11,15,12,12,13
26522,7,4,16,14,12,7
26523,17,13,11,10,8,16
26524,11,17,11,16,16,16
26525,12,11,14,15,15,10
26526,15,12,11,13,6,10
26527,15,15,12,18,15,12
26528,15,11,13,14,15,9
26529,15,12,13,16,12,12
26530,10,12,11,11,9,16
26531,13,16,15,11,12,10
26532,13,13,9,8,14,15
26533,14,15,11,14,13,15
26534,10,12,13,8,7,15
26535,13,14,12,11,14,15
26536,13,18,14,8,12,11
26537,14,12,16,16,11,13
26538,18,10,14,5,9,14
26539,11,12,6,7,12,18
26540,12,9,10,15,14,15
26541,14,14,11,10,12,11
26542,15,17,16,9,10,16
26543,12,12,17,14,17,18
26544,17,10,4,11,7,14
26545,14,13,13,8,12,13
26546,10,14,11,6,15,12
26547,11,8,9,12,10,16
26548,17,12,16,9,10,11
26549,13,10,11,10,14,18
26550,13,10,17,14,14,15
26551,10,8,10,12,11,16
26552,9,15,11,9,15,11
26553,14,15,15,7,16,16
26554,8,15,12,14,15,15
26555,16,13,5,13,14,14
26556,15,14,13,11,12,12
26557,16,7,9,16,8,12
26558,11,5,14,15,10,10
26559,12,11,12,7,11,12
26560,11,17,7,13,13,17
26561,13,14,14,16,13,11
26562,11,11,13,18,15,12
26563,16,11,16,13,13,14
26564,12,13,6,11,14,12
26565,9,12,14,12,9,12
26566,15,17,13,11,15,8
26567,11,13,15,16,12,11
26568,14,14,8,12,12,13
26569,13,13,11,16,15,11
26570,9,11,14,12,18,9
26571,15,11,16,9,13,15
26572,11,12,15,11,11,13
26573,3,11,16,11,14,13
26574,10,14,12,14,16,14
